T-K,44361.528,3762880.542,195.204,,,,,,,28,0918LB90-_175,1.295,201505,kT
T-K,44360.801,3762881.079,195.126,,,,,,,28,0918LB90-_174,1.295,201504,kT
T-K,44357.271,3762885.048,194.993,,,,,,,28,0918LB90-_173,1.295,201503,kT
T-K,44357.009,3762912.172,194.487,,,,,,,28,0918LB90-_3,1.295,201333,kT
T-K,44356.908,3762898.43,194.952,,,,,,,28,0918LB90-_161,1.295,201491,kT
T-K,44355.663,3762899.022,194.857,,,,,,,28,0918LB90-_160,1.295,201490,kT
T-K,44352.088,3762919.774,194.262,,,,,,,28,0918LB90-_2,1.295,201332,kT
T-K,44349.995,3762892.409,194.718,,,,,,,28,0918LB90-_172,1.295,201502,kT
T-K,44349.978,3762907.083,194.665,,,,,,,28,0918LB90-_163,1.295,201493,kT
T-K,44349.343,3762905.765,194.618,,,,,,,28,0918LB90-_162,1.295,201492,kT
T-K,44346.986,3762911.359,194.524,,,,,,,28,0918LB90-_164,1.295,201494,kT
T-K,44346.075,3762928.748,193.964,,,,,,,28,0918CB91-_210,1.485,200216,kT
T-K,44344.739,3762914.816,194.416,,,,,,,28,0918LB90-_166,1.295,201496,kT
T-K,44344.522,3762910.948,194.423,,,,,,,28,0918LB90-_165,1.295,201495,kT
T-K,44343.129,3762899.359,194.455,,,,,,,28,0918LB90-_171,1.295,201501,kT
T-K,44339.63,3762922.695,194.177,,,,,,,28,0918CB91-_206,1.485,200212,kT
T-K,44339.61,3762937.078,193.662,,,,,,,28,0918CB91-_211,1.485,200217,kT
T-K,44336.436,3762906.185,194.198,,,,,,,28,0918LB90-_170,1.295,201500,kT
T-K,44335.974,3762920.03,194.122,,,,,,,28,0918LB90-_167,1.295,201497,kT
T-K,44334.725,3762929.236,193.896,,,,,,,28,0918CB91-_204,1.485,200210,kT
